ID,Location,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incomp,Terr,YEAR,Int,CumInt,Type,Startdate,StartPrec,StartDate2,Startprec2,EpEnd,EpEndDate,EpEndPrec,GWNOA,GWNOA2nd,GWNOB,GWNOB2nd,GWNOLoc,Region,Version
98,Ghana,Ghana,,Military faction (forces of Jerry John Rawlings),1304,,2,,1981,1,0,3,1966-02-24,1,1981-12-31,1,1,1981-12-31,1,452,,,,452,4,4-2013
98,Ghana,Ghana,,Military faction (forces of Ekow Dennis and Edward Adjei-Ampofo) ,1305,,2,,1983,1,0,3,1966-02-24,1,1983-06-19,1,1,1983-06-19,1,452,,,,452,4,4-2013
99,India,India,,MNF,1109,,1,Mizoram,1966,1,0,3,1966-09-01,2,1966-09-01,2,0,,,750,,,,750,3,4-2013
99,India,India,,MNF,1109,,1,Mizoram,1967,1,0,3,1966-09-01,2,1966-09-01,2,0,,,750,,,,750,3,4-2013
99,India,India,,MNF,1109,,1,Mizoram,1968,1,0,3,1966-09-01,2,1966-09-01,2,1,1968-12-31,5,750,,,,750,3,4-2013
100,Nigeria,Nigeria,,Military faction (forces of Patrick Nzeogwu),1306,,2,,1966,1,0,3,1966-01-15,1,1966-01-15,1,1,1966-07-29,1,475,,,,475,4,4-2013
100,Nigeria,Nigeria,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad ,1935,,2,,2009,1,0,3,1966-01-15,1,2009-07-26,1,1,2009-07-30,1,475,,,,475,4,4-2013
100,Nigeria,Nigeria,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad ,1935,,2,,2011,1,0,3,1966-01-15,1,2011-03-01,1,0,,,475,,,,475,4,4-2013
101,South Africa,South Africa,,SWAPO,1307,,1,Namibia,1966,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4-2013
101,South Africa,South Africa,,SWAPO,1307,,1,Namibia,1967,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4-2013
101,South Africa,South Africa,,SWAPO,1307,,1,Namibia,1968,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4-2013
101,South Africa,South Africa,,SWAPO,1307,,1,Namibia,1969,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4-2013
101,South Africa,South Africa,,SWAPO,1307,,1,Namibia,1970,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4-2013
101,South Africa,South Africa,,SWAPO,1307,,1,Namibia,1971,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4-2013
101,South Africa,South Africa,,SWAPO,1307,,1,Namibia,1972,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4-2013
101,South Africa,South Africa,,SWAPO,1307,,1,Namibia,1973,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4-2013
101,South Africa,South Africa,,SWAPO,1307,,1,Namibia,1974,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4-2013
101,South Africa,South Africa,,SWAPO,1307,,1,Namibia,1975,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4-2013
101,South Africa,South Africa,,SWAPO,1307,,1,Namibia,1976,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4-2013
101,South Africa,South Africa,,SWAPO,1307,,1,Namibia,1977,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4-2013
101,South Africa,South Africa,,SWAPO,1307,,1,Namibia,1978,2,1,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4-2013
101,South Africa,South Africa,,SWAPO,1307,,1,Namibia,1979,1,1,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4-2013
101,South Africa,South Africa,,SWAPO,1307,,1,Namibia,1980,2,1,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4-2013
101,South Africa,South Africa,,SWAPO,1307,,1,Namibia,1981,2,1,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4-2013
101,South Africa,South Africa,,SWAPO,1307,,1,Namibia,1982,2,1,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4-2013
101,South Africa,South Africa,,SWAPO,1307,,1,Namibia,1983,2,1,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4-2013
101,South Africa,South Africa,,SWAPO,1307,,1,Namibia,1984,1,1,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4-2013
101,South Africa,South Africa,,SWAPO,1307,,1,Namibia,1985,1,1,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4-2013
101,South Africa,South Africa,,SWAPO,1307,,1,Namibia,1986,2,1,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4-2013
101,South Africa,South Africa,,SWAPO,1307,,1,Namibia,1987,2,1,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,4-2013
101,South Africa,South Africa,,SWAPO,1307,,1,Namibia,1988,2,1,3,1966-08-26,1,1966-12-31,5,1,1988-08-08,1,560,,,,560,4,4-2013
102,Syria,Syria ,,Military faction (forces loyal to Nureddin Atassi and Youssef Zeayen),1110,,2,,1966,1,0,3,1966-02-23,1,1966-02-23,1,1,1966-02-23,1,652,,,,652,2,4-2013
102,Syria,Syria,,Muslim Brotherhood,1111,,2,,1979,1,0,3,1966-02-23,1,1979-06-16,1,0,,,652,,,,652,2,4-2013
102,Syria,Syria,,Muslim Brotherhood,1111,,2,,1980,1,0,3,1966-02-23,1,1979-06-16,1,0,,,652,,,,652,2,4-2013
102,Syria,Syria,,Muslim Brotherhood,1111,,2,,1981,1,0,3,1966-02-23,1,1979-06-16,1,0,,,652,,,,652,2,4-2013
102,Syria,Syria,,Muslim Brotherhood,1111,,2,,1982,2,1,3,1966-02-23,1,1979-06-16,1,1,1982-02-02,1,652,,,,652,2,4-2013
102,Syria,Syria,,FSA,2015,,2,,2011,1,1,3,1966-02-23,1,2011-10-01,1,0,,,652,,,,652,2,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),,KR,1112,,2,,1967,2,1,3,1967-04-30,3,1967-05-31,3,0,,,811,,,,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),,KR,1112,,2,,1968,1,1,3,1967-04-30,3,1967-05-31,3,0,,,811,,,,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),,KR,1112,,2,,1969,1,1,3,1967-04-30,3,1967-05-31,3,0,,,811,,,,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),"South Vietnam, United States of America",KR,1112,North Vietnam,2,,1970,2,1,4,1967-04-30,3,1967-05-31,3,0,,,811,"817, 2",,816,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),"South Vietnam, United States of America",KR,1112,North Vietnam,2,,1971,2,1,4,1967-04-30,3,1967-05-31,3,0,,,811,"817, 2",,816,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),"South Vietnam, United States of America",KR,1112,North Vietnam,2,,1972,2,1,4,1967-04-30,3,1967-05-31,3,0,,,811,"817, 2",,816,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),"South Vietnam, United States of America",KR,1112,North Vietnam,2,,1973,2,1,4,1967-04-30,3,1967-05-31,3,0,,,811,"817, 2",,816,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),,KR,1112,North Vietnam,2,,1974,2,1,4,1967-04-30,3,1967-05-31,3,0,,,811,,,816,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),,KR,1112,North Vietnam,2,,1975,2,1,4,1967-04-30,3,1967-05-31,3,1,1975-04-17,1,811,,,816,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),,KNUFNS,1113,Vietnam,2,,1978,2,1,4,1967-04-30,3,1978-12-30,2,0,,,811,,,816,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),"Vietnam, Laos","KNUFNS, KPNLF, KR","1113, 1114, 1112",Vietnam,2,,1979,1,1,4,1967-04-30,3,1978-12-30,2,0,,,811,"816, 812",,816,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),Vietnam,"KPNLF, KR","1114, 1112",,2,,1980,1,1,4,1967-04-30,3,1978-12-30,2,0,,,811,816,,,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),Vietnam,"KPNLF, KR","1114, 1112",,2,,1981,1,1,4,1967-04-30,3,1978-12-30,2,0,,,811,816,,,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),Vietnam,"FUNCINPEC, KPNLF, KR","1115, 1114, 1112",,2,,1982,1,1,4,1967-04-30,3,1978-12-30,2,0,,,811,816,,,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),Vietnam,"FUNCINPEC, KPNLF, KR","1115, 1114, 1112",,2,,1983,1,1,4,1967-04-30,3,1978-12-30,2,0,,,811,816,,,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),Vietnam,"FUNCINPEC, KPNLF, KR","1115, 1114, 1112",,2,,1984,1,1,4,1967-04-30,3,1978-12-30,2,0,,,811,816,,,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),Vietnam,"FUNCINPEC, KPNLF, KR","1115, 1114, 1112",,2,,1985,1,1,4,1967-04-30,3,1978-12-30,2,0,,,811,816,,,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),Vietnam,"FUNCINPEC, KPNLF, KR","1115, 1114, 1112",,2,,1986,1,1,4,1967-04-30,3,1978-12-30,2,0,,,811,816,,,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),Vietnam,"FUNCINPEC, KPNLF, KR","1115, 1114, 1112",,2,,1987,1,1,4,1967-04-30,3,1978-12-30,2,0,,,811,816,,,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),Vietnam,"FUNCINPEC, KPNLF, KR","1115, 1114, 1112",,2,,1988,1,1,4,1967-04-30,3,1978-12-30,2,0,,,811,816,,,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),Vietnam,"FUNCINPEC, KPNLF, KR","1115, 1114, 1112",,2,,1989,2,1,4,1967-04-30,3,1978-12-30,2,0,,,811,816,,,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),,"FUNCINPEC, KPNLF, KR","1115, 1114, 1112",,2,,1990,1,1,3,1967-04-30,3,1978-12-30,2,0,,,811,,,,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),,"FUNCINPEC, KPNLF, KR","1115, 1114, 1112",,2,,1991,1,1,3,1967-04-30,3,1978-12-30,2,0,,,811,,,,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),,KR,1112,,2,,1992,1,1,3,1967-04-30,3,1978-12-30,2,0,,,811,,,,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),,KR,1112,,2,,1993,1,1,3,1967-04-30,3,1978-12-30,2,0,,,811,,,,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),,KR,1112,,2,,1994,1,1,3,1967-04-30,3,1978-12-30,2,0,,,811,,,,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),,KR,1112,,2,,1995,1,1,3,1967-04-30,3,1978-12-30,2,0,,,811,,,,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),,KR,1112,,2,,1996,1,1,3,1967-04-30,3,1978-12-30,2,0,,,811,,,,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),,"FUNCINPEC, KR","1115, 1112",,2,,1997,1,1,3,1967-04-30,3,1978-12-30,2,0,,,811,,,,811,3,4-2013
103,Cambodia (Kampuchea),Cambodia (Kampuchea),,KR,1112,,2,,1998,1,1,3,1967-04-30,3,1978-12-30,2,1,1998-12-25,1,811,,,,811,3,4-2013
104,"Egypt, Israel",Egypt,,Israel,666,,1,Suez/Sinai,1967,2,1,2,1967-06-05,1,1967-06-05,1,1,1967-06-10,1,651,,666,,"651, 666",2,4-2013
104,"Egypt, Israel",Egypt,,Israel,666,,1,Suez/Sinai,1969,1,1,2,1967-06-05,1,1969-03-06,1,0,,,651,,666,,"651, 666",2,4-2013
104,"Egypt, Israel",Egypt,,Israel,666,,1,Suez/Sinai,1970,1,1,2,1967-06-05,1,1969-03-06,1,1,1970-08-07,1,651,,666,,"651, 666",2,4-2013
104,"Egypt, Israel",Egypt,,Israel,666,,1,Suez/Sinai,1973,2,1,2,1967-06-05,1,1973-10-06,1,1,1973-10-06,1,651,,666,,"651, 666",2,4-2013
105,"Israel, Jordan",Israel,,Jordan,663,,1,West Bank,1967,2,1,2,1967-06-05,1,1967-06-05,1,1,1967-06-10,1,666,,663,,"666, 663",2,4-2013
106,"Israel, Syria",Israel,,Syria,652,,1,Golan Heights,1967,2,1,2,1967-06-05,1,1967-06-05,1,1,1967-06-10,1,666,,652,,"666, 652",2,4-2013
106,"Israel, Syria",Israel,,Syria,652,,1,Golan Heights,1973,2,1,2,1967-06-05,1,1973-10-06,1,1,1973-10-24,1,666,,652,,"666, 652",2,4-2013
107,Nigeria,Nigeria,,Republic of Biafra,1308,,1,Biafra,1967,2,1,3,1967-07-06,2,1967-07-06,2,0,,,475,,,,475,4,4-2013
107,Nigeria,Nigeria,,Republic of Biafra,1308,,1,Biafra,1968,2,1,3,1967-07-06,2,1967-07-06,2,0,,,475,,,,475,4,4-2013
107,Nigeria,Nigeria,,Republic of Biafra,1308,,1,Biafra,1969,2,1,3,1967-07-06,2,1967-07-06,2,0,,,475,,,,475,4,4-2013
107,Nigeria,Nigeria,,Republic of Biafra,1308,,1,Biafra,1970,2,1,3,1967-07-06,2,1967-07-06,2,1,1970-01-12,1,475,,,,475,4,4-2013
108,"China, Myanmar (Burma)",China,,Myanmar (Burma),775,,1,Common Border,1969,1,0,2,1969-02-28,4,1969-02-28,4,1,1969-12-31,5,710,,775,,"710, 775",3,4-2013
109,"China, Russia (Soviet Union)",China,,Russia (Soviet Union),365,,1,Ussuri river,1969,1,0,2,1969-03-02,1,1969-03-02,1,1,1969-12-31,5,710,,365,,"710, 365",3,4-2013
110,"El Salvador, Honduras",El Salvador,,Honduras,91,,1,Common Border,1969,2,1,2,1969-07-03,2,1969-07-03,2,1,1969-07-18,1,92,,91,,"92, 91",5,4-2013
111,Guinea,Guinea,,RFDG,1309,,2,,2000,1,0,3,2000-09-01,1,2000-09-17,1,0,,,438,,,,438,4,4-2013
111,Guinea,Guinea,,RFDG,1309,,2,,2001,1,0,3,2000-09-01,1,2000-09-17,1,1,2001-12-31,5,438,,,,438,4,4-2013
112,Philippines,Philippines,,MIM,1116,,1,Mindanao,1970,1,0,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,MIM,1116,,1,Mindanao,1971,1,0,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,MNLF,1117,,1,Mindanao,1972,1,1,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,MNLF,1117,,1,Mindanao,1973,1,1,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,MNLF,1117,,1,Mindanao,1974,1,1,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,MNLF,1117,,1,Mindanao,1975,1,1,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,MNLF,1117,,1,Mindanao,1976,1,1,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,MNLF,1117,,1,Mindanao,1977,1,1,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,MNLF,1117,,1,Mindanao,1978,2,1,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,MNLF,1117,,1,Mindanao,1979,1,1,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,MNLF,1117,,1,Mindanao,1980,1,1,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,MNLF,1117,,1,Mindanao,1981,2,1,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,MNLF,1117,,1,Mindanao,1982,1,1,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,MNLF,1117,,1,Mindanao,1983,1,1,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,MNLF,1117,,1,Mindanao,1984,1,1,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,MNLF,1117,,1,Mindanao,1985,1,1,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,MNLF,1117,,1,Mindanao,1986,1,1,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,MNLF,1117,,1,Mindanao,1987,1,1,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,MNLF,1117,,1,Mindanao,1988,1,1,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,MNLF,1117,,1,Mindanao,1989,1,1,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,"MILF, MNLF","1118, 1117",,1,Mindanao,1990,1,1,3,1970-08-20,1,1970-08-20,1,1,1990-12-31,5,840,,,,840,3,4-2013
112,Philippines,Philippines,,"ASG, MNLF","1119, 1117",,1,Mindanao,1993,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,"ASG, MILF","1119, 1118",,1,Mindanao,1994,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,ASG,1119,,1,Mindanao,1995,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,"ASG, MILF","1119, 1118",,1,Mindanao,1996,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,"ASG, MILF","1119, 1118",,1,Mindanao,1997,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,"ASG, MILF","1119, 1118",,1,Mindanao,1998,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,MILF,1118,,1,Mindanao,1999,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,"ASG, MILF","1119, 1118",,1,Mindanao,2000,2,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,"ASG, MILF, MNLF - NM","1119, 1118, 1120",,1,Mindanao,2001,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,"ASG, MILF, MNLF - NM","1119, 1118, 1120",,1,Mindanao,2002,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,"ASG, MILF","1119, 1118",,1,Mindanao,2003,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,"ASG, MILF","1119, 1118",,1,Mindanao,2004,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,"ASG, MILF","1119, 1118",,1,Mindanao,2005,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,ASG,1119,,1,Mindanao,2006,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,"ASG, MILF, MNLF - HM","1119, 1118, 1121",,1,Mindanao,2007,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,MILF,1118,,1,Mindanao,2008,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,"ASG, MILF","1119, 1118",,1,Mindanao,2009,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,ASG,1119,,1,Mindanao,2010,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,4-2013
112,Philippines,Philippines,,"ASG, MILF","1119, 1118",,1,Mindanao,2011,1,1,3,1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,4-2013
113,Sudan,Sudan,,Sudanese Communist Party,1310,,2,,1971,1,0,3,1971-07-22,1,1971-07-22,1,1,1971-07-22,1,625,,,,625,4,4-2013
113,Sudan,Sudan,,Islamic Charter Front,1311,,2,,1976,1,0,3,1971-07-22,1,1976-07-02,1,1,1976-07-02,1,625,,,,625,4,4-2013
113,Sudan,Sudan,,SPLM/A,1312,,2,,1983,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,SPLM/A,1312,,2,,1984,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,SPLM/A,1312,,2,,1985,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,SPLM/A,1312,,2,,1986,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,SPLM/A,1312,,2,,1987,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,SPLM/A,1312,,2,,1988,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,SPLM/A,1312,,2,,1989,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,SPLM/A,1312,,2,,1990,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,SPLM/A,1312,,2,,1991,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,SPLM/A,1312,,2,,1992,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,SPLM/A,1312,,2,,1993,1,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,SPLM/A,1312,,2,,1994,1,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,SPLM/A,1312,,2,,1995,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,"SPLM/A, NDA","1314, 1312",,2,,1996,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,"SPLM/A, NDA","1314, 1312",,2,,1997,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,"SPLM/A, NDA","1314, 1312",,2,,1998,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,"SPLM/A, NDA","1314, 1312",,2,,1999,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,"SPLM/A, NDA","1314, 1312",,2,,2000,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,"SPLM/A, NDA","1312, 1314",,2,,2001,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,SPLM/A,1312,,2,,2002,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,Chad,"JEM, SLM/A, SPLM/A","1315, 1316, 1312",,2,,2003,2,1,4,1971-07-22,1,1983-05-17,1,0,,,625,483,,,625,4,4-2013
113,Sudan,Sudan,,"JEM, SLM/A, SPLM/A","1315, 1316, 1312",,2,,2004,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,SLM/A,1316,,2,,2005,1,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,"NRF, SLM/A, SLM/A - MM","1317, 1316, 1318",,2,,2006,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,"JEM, SLM/A-Unity","1315, 1319",,2,,2007,1,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,"JEM, SLM/A, SLM/A-Unity","1315, 1316, 1319",,2,,2008,1,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,"JEM, SLM/A","1315, 1316",,2,,2009,1,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,"JEM, SLM/A, SSDM/A","1315, 1316, 1993",,2,,2010,1,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
113,Sudan,Sudan,,"JEM, SLM/A, SSDM/A, SPLM/A-North, SSLM/A, SRF","1315, 1316, 1993, 2008, 2009, 2047",,2,,2011,2,1,3,1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,4-2013
114,Madagascar (Malagasy),Madagascar (Malagasy),,Monima ,1320,,2,,1971,1,0,3,1971-12-31,6,1971-12-31,6,1,1971-04-01,1,580,,,,580,4,4-2013
115,Morocco,Morocco,,Military faction (forces of Mohamed Madbouh),1321,,2,,1971,1,0,3,1971-07-10,1,1971-07-10,1,1,1971-07-11,1,600,,,,600,4,4-2013
116,Pakistan,Pakistan,,Mukti Bahini,1122,,1,East Pakistan,1971,2,1,3,1971-03-26,1,1971-03-26,1,1,1971-12-16,1,770,,,,770,3,4-2013
117,Sri Lanka ,Sri Lanka ,,JVP,1123,,2,,1971,2,1,3,1971-04-05,1,1971-04-30,2,1,1971-06-09,1,780,,,,780,3,4-2013
117,Sri Lanka ,Sri Lanka ,,JVP,1123,,2,,1989,2,1,3,1971-04-05,1,1989-02-13,1,0,,,780,,,,780,3,4-2013
117,Sri Lanka ,Sri Lanka ,,JVP,1123,,2,,1990,1,1,3,1971-04-05,1,1989-02-13,1,1,1990-12-31,5,780,,,,780,3,4-2013
118,Uganda,Uganda,,Military faction (forces of Idi Amin),1322,,2,,1971,1,0,3,1971-01-25,1,1971-01-29,2,0,,,500,,,,500,4,4-2013
118,Uganda,Uganda,,Kikosi Maalum,1323,,2,,1972,1,0,3,1971-01-25,1,1971-01-29,2,1,1972-09-20,1,500,,,,500,4,4-2013
118,Uganda,Uganda,,Military faction (forces of Charles Arube),1324,,2,,1974,1,0,3,1971-01-25,1,1974-03-23,1,1,1974-03-23,1,500,,,,500,4,4-2013
118,Uganda,Uganda,Libya,"Fronasa, Kikosi Maalum, UNLF","1326, 1323, 1327",Tanzania,2,,1979,1,1,4,1971-01-25,1,1979-01-22,2,0,,,500,620,,510,500,4,4-2013
